1415577600,350.04915,370.0,350.04915,355.0,3.56880398,7
1415664000,367.0,372.63182,360.51753,371.69669,5.42261473,7
1415750400,383.33812,430.35988,379.99,423.48202,219.46096288,195
1415836800,423.28208,450.0,380.0,415.00001,65.8841301,133
1415923200,415.0,417.77095,395.0,395.0,23.16341934,24
1416009600,385.78423,385.78423,378.97188,379.99,10.67866498,29
1416096000,394.99999,394.99999,379.55697,380.0,1.56013,3
1416182400,394.999,414.26253,376.0026,400.0,25.2711487,72
1416268800,390.0,395.0,370.39134,375.02445,13.22776296,92
1416355200,392.95752,392.95752,375.33574,389.99799,0.92561078,23
1416441600,389.99797,389.99797,354.32911,354.38194,67.06789779,632
1416528000,350.40522,360.0,342.65995,360.0,1.642,9
1416614400,360.0,369.99999,360.0,369.99999,4.05,23
1416700800,360.0,370.0,360.0,370.0,4.7640149,29
1416787200,370.0,385.00001,370.0,372.00001,11.24075347,59
1416873600,389.99,390.0,376.0,376.0,10.132409,24
1416960000,372.0,389.94381,366.4212,372.87268,19.2376702,97
1417046400,385.68775,385.68775,365.01441,376.90071,2.3818524,4
1417132800,380.0,387.0,360.52323,387.0,23.27336303,205
1417219200,386.999,387.0,379.08519,379.08519,4.1988605,20
1417305600,386.31957,386.31957,386.31957,386.31957,0.00159536,1
1417392000,385.35387,386.744,370.13181,374.02594,4.17619,45
1417478400,380.0,386.15427,372.90994,375.0971,4.66812703,12
1417564800,375.29089,384.88368,371.45606,380.0,22.62850461,69
1417651200,380.0,380.0,364.71891,379.74829,3.76303172,24
1417737600,379.74826,380.0,375.18588,375.18589,4.68287,5
1417824000,375.18588,394.59,367.00002,374.0,34.16865673,67
1417910400,374.0,389.97692,370.43133,373.07,0.38178769,17
1417996800,374.56,376.05999,360.29399,375.99888,4.58843543,61
1418083200,362.58,375.91714,342.46027,345.48514,6.58012269,62
1418169600,346.87,357.5,345.55613,345.55613,0.16071,4
1418256000,345.49754,372.12219,342.50162,372.12219,0.736396,9
1418342400,359.99999,360.0,346.77149,360.0,0.91175257,15
1418428800,359.99921,359.99921,350.0,352.0,33.15403559,19
1418515200,351.39,358.97728,350.0,350.0,0.60427,14
1418601600,350.00002,358.98149,342.0358,342.0358,22.78194508,36
1418688000,358.91536,358.91536,330.09,330.09,4.44562421,46
1418774400,330.01751,355.32632,315.02003,329.99159,30.10600748,120
1418860800,332.16906,365.0,310.0,311.00761,25.95794548,121
1418947200,320.0,368.11872,310.03348,349.9843,2.96543651,25
1419033600,348.99232,348.99232,330.99999,330.99999,3.53836,8
1419120000,330.99995,334.64022,319.67298,325.01,38.70189724,114
1419206400,325.26494,327.06197,325.26494,327.06197,0.58067,3
1419292800,342.07621,342.07621,329.91612,338.74738,0.57162252,6
1419379200,338.55338,338.55338,320.38037,320.38037,4.10771905,13
1419552000,320.47921,320.47921,320.47921,320.47921,0.01,1
1419638400,320.04136,320.04136,313.37433,319.0,3.77885938,21
1419724800,319.0,320.04136,313.01017,313.01017,1.87,12
1419811200,321.0,325.0,313.99999,314.76001,29.96773833,96
1419897600,338.95292,338.95292,313.0,313.0,4.55357172,42
1419984000,319.1346,319.1378,315.46334,319.1378,9.60519734,82
1420070400,314.02868,324.99787,314.02868,324.99703,0.435,4
1420156800,313.17849,320.0,313.17849,315.30403,8.9152975,33
1420243200,315.3001,319.9338,281.50556,281.50556,55.70158876,291
1420329600,287.5338,297.47622,265.86907,265.86907,22.27233541,104
1420416000,269.25518,280.0,252.31554,274.47008,67.25894076,227
